learner_id,course_id,module_id,content_type,assessment_score,feedback_rating,content_difficulty,recommended_courses
3060,12,687,Text,40,Poor,Hard,2
3061,13,866,Video,32,Average,Easy,20
3062,19,185,Text,1,Average,Easy,1
3063,6,933,Quiz,32,Excellent,Easy,10
3064,15,977,Video,32,Good,Hard,18
3065,13,162,Quiz,3,Excellent,Easy,18
3066,10,272,Text,48,Average,Hard,13
3067,15,992,Quiz,66,Excellent,Hard,9
3068,5,51,Quiz,96,Good,Easy,4
3069,9,196,Quiz,29,Poor,Intermediate,8
3070,14,126,Text,61,Good,Easy,7
3071,2,807,Quiz,5,Good,Hard,20
3072,1,153,Quiz,69,Good,Intermediate,20
3073,19,466,Video,42,Good,Hard,6
3074,19,820,Quiz,80,Average,Hard,3
3075,12,648,Text,27,Poor,Easy,1
3076,10,622,Video,13,Good,Easy,3
3077,18,677,Text,26,Excellent,Easy,5
3078,18,713,Quiz,93,Excellent,Easy,2
3079,11,703,Quiz,43,Poor,Intermediate,6
3080,6,98,Text,97,Excellent,Intermediate,11
3081,14,490,Text,33,Average,Intermediate,5
3082,6,908,Quiz,7,Average,Easy,11
3083,3,23,Video,48,Good,Hard,20
3084,15,325,Video,16,Good,Easy,11
3085,13,183,Quiz,42,Poor,Hard,16
3086,11,826,Video,93,Excellent,Hard,10
3087,9,827,Video,18,Poor,Hard,5
3088,3,853,Quiz,0,Good,Intermediate,5
3089,1,272,Quiz,11,Excellent,Easy,13
3090,7,546,Video,70,Poor,Intermediate,4
3091,17,642,Video,53,Poor,Hard,14
3092,11,329,Quiz,79,Average,Intermediate,19
3093,8,542,Text,5,Average,Hard,12
3094,19,357,Video,46,Good,Easy,2
3095,9,187,Quiz,86,Excellent,Intermediate,8
3096,16,271,Video,84,Excellent,Intermediate,11
3097,16,107,Video,83,Average,Easy,19
3098,1,980,Text,30,Poor,Intermediate,11
3099,12,51,Text,89,Good,Easy,5
3100,11,63,Quiz,48,Poor,Intermediate,6
3101,2,579,Video,95,Average,Intermediate,19
3102,8,212,Video,75,Excellent,Intermediate,9
3103,14,744,Text,6,Poor,Intermediate,14
3104,17,911,Video,5,Good,Hard,6
3105,18,741,Text,39,Good,Intermediate,17
3106,6,52,Text,9,Poor,Intermediate,6
3107,5,430,Quiz,73,Excellent,Easy,10
3108,14,499,Quiz,23,Average,Easy,19
3109,13,863,Quiz,63,Excellent,Easy,8
3110,16,630,Quiz,37,Poor,Hard,4
3111,9,631,Video,22,Excellent,Hard,13
3112,19,538,Quiz,15,Average,Hard,7
3113,17,159,Video,87,Good,Hard,6
3114,9,914,Text,93,Excellent,Easy,10
3115,13,519,Quiz,28,Excellent,Hard,5
3116,6,484,Video,96,Poor,Easy,7
3117,1,383,Text,23,Poor,Easy,6
3118,8,384,Quiz,63,Poor,Hard,18
3119,12,828,Video,44,Excellent,Hard,13
3120,14,295,Video,94,Average,Hard,20
3121,10,212,Quiz,48,Good,Intermediate,16
3122,10,865,Quiz,45,Excellent,Easy,3
3123,11,111,Video,91,Average,Hard,16
3124,9,789,Text,81,Good,Hard,9
3125,17,384,Quiz,78,Poor,Hard,4
3126,9,929,Video,13,Excellent,Hard,16
3127,4,697,Quiz,29,Excellent,Easy,4
3128,10,647,Text,84,Good,Hard,4
3129,3,96,Text,72,Average,Hard,6
3130,3,334,Quiz,61,Excellent,Intermediate,7
3131,11,56,Video,98,Poor,Intermediate,20
3132,12,446,Quiz,31,Good,Hard,9
3133,5,70,Quiz,28,Excellent,Easy,16
3134,9,363,Quiz,59,Excellent,Intermediate,17
3135,9,311,Video,24,Excellent,Hard,18
3136,6,369,Video,81,Excellent,Easy,16
3137,9,891,Text,73,Poor,Intermediate,20
3138,13,148,Text,74,Good,Hard,18
3139,13,91,Video,72,Poor,Hard,9
3140,8,834,Video,69,Poor,Easy,10
3141,13,38,Video,1,Poor,Hard,2
3142,3,219,Quiz,56,Good,Intermediate,17
3143,14,391,Quiz,79,Poor,Intermediate,4
3144,7,212,Quiz,32,Good,Intermediate,11
3145,9,938,Video,51,Good,Intermediate,6
3146,13,962,Text,7,Excellent,Intermediate,13
3147,18,663,Video,61,Average,Hard,8
3148,14,387,Quiz,61,Good,Hard,17
3149,13,185,Text,52,Average,Hard,6
3150,14,962,Video,55,Poor,Hard,8
3151,2,937,Text,40,Good,Intermediate,4
3152,3,51,Video,63,Average,Intermediate,11
3153,14,142,Text,72,Excellent,Easy,17
3154,14,832,Text,48,Good,Hard,2
3155,10,538,Quiz,30,Excellent,Easy,5
3156,18,260,Quiz,92,Average,Hard,17
3157,15,117,Quiz,8,Poor,Easy,15
3158,1,838,Quiz,16,Average,Hard,4
3159,4,588,Video,98,Average,Hard,8
3160,10,684,Quiz,37,Excellent,Intermediate,11
3161,6,172,Quiz,69,Excellent,Hard,6
3162,18,156,Video,57,Average,Easy,12
3163,6,964,Video,5,Good,Intermediate,1
3164,5,473,Quiz,55,Poor,Easy,18
3165,15,797,Video,63,Poor,Intermediate,5
3166,10,480,Text,33,Excellent,Hard,12
3167,16,773,Video,64,Good,Intermediate,13
3168,13,802,Video,56,Average,Hard,6
3169,11,877,Video,58,Average,Intermediate,14
3170,4,626,Video,85,Average,Hard,9
3171,14,581,Quiz,57,Poor,Intermediate,16
3172,3,50,Text,6,Good,Intermediate,19
3173,13,303,Video,32,Excellent,Intermediate,6
3174,18,321,Quiz,84,Good,Easy,7
3175,13,605,Video,46,Good,Easy,18
3176,12,865,Quiz,38,Average,Hard,12
3177,19,571,Quiz,11,Excellent,Easy,1
3178,14,924,Quiz,77,Average,Intermediate,12
3179,3,213,Video,55,Average,Easy,13
3180,5,784,Text,69,Good,Hard,19
3181,12,889,Text,63,Good,Hard,11
3182,12,675,Video,70,Excellent,Intermediate,2
3183,11,708,Quiz,1,Poor,Intermediate,4
3184,17,818,Video,80,Excellent,Easy,6
3185,2,713,Text,20,Poor,Hard,14
3186,7,887,Video,21,Poor,Easy,16
3187,6,870,Text,68,Poor,Intermediate,3
3188,9,35,Text,33,Poor,Intermediate,14
3189,6,935,Quiz,46,Poor,Easy,15
3190,12,664,Video,69,Poor,Easy,6
3191,6,416,Video,61,Average,Intermediate,18
3192,19,784,Text,55,Good,Easy,18
3193,2,160,Quiz,82,Poor,Intermediate,9
3194,1,925,Quiz,90,Excellent,Easy,19
3195,7,175,Video,74,Average,Hard,11
3196,6,876,Quiz,75,Good,Intermediate,13
3197,4,695,Text,93,Good,Easy,11
3198,12,382,Text,21,Good,Easy,11
3199,9,616,Quiz,96,Poor,Intermediate,17
3200,4,669,Text,59,Average,Hard,6
3201,7,73,Quiz,72,Average,Easy,16
3202,17,989,Text,13,Average,Easy,7
3203,17,392,Text,66,Good,Intermediate,12
3204,15,876,Video,26,Excellent,Intermediate,5
3205,7,47,Video,28,Poor,Intermediate,16
3206,7,625,Video,7,Good,Hard,9
3207,19,938,Text,85,Average,Easy,5
3208,14,881,Text,19,Good,Easy,17
3209,2,993,Video,20,Poor,Hard,17
3210,18,81,Video,22,Excellent,Easy,12
3211,11,221,Text,68,Poor,Easy,5
3212,16,215,Video,77,Excellent,Easy,13
3213,4,595,Text,69,Good,Hard,12
3214,6,193,Quiz,70,Excellent,Hard,1
3215,15,354,Video,65,Poor,Easy,7
3216,13,612,Text,52,Average,Easy,3
3217,8,569,Text,7,Excellent,Intermediate,10
3218,16,932,Video,39,Excellent,Easy,19
3219,2,999,Quiz,27,Excellent,Intermediate,17
3220,4,748,Text,64,Good,Intermediate,15
3221,19,544,Video,44,Poor,Intermediate,19
3222,3,714,Video,54,Average,Hard,5
3223,13,273,Text,76,Excellent,Hard,15
3224,17,859,Quiz,17,Excellent,Easy,10
3225,5,210,Text,48,Good,Intermediate,11
3226,7,969,Video,18,Poor,Hard,9
3227,16,351,Text,6,Excellent,Easy,11
3228,6,576,Text,64,Average,Hard,18
3229,14,641,Quiz,31,Average,Intermediate,17
3230,4,748,Text,59,Average,Intermediate,15
3231,14,812,Text,95,Good,Intermediate,13
3232,3,790,Video,66,Average,Intermediate,8
3233,8,207,Text,40,Good,Intermediate,15
3234,11,458,Quiz,4,Poor,Hard,7
3235,4,370,Video,40,Good,Easy,14
3236,9,929,Quiz,60,Average,Hard,12
3237,19,466,Quiz,45,Average,Intermediate,18
3238,3,514,Video,73,Excellent,Intermediate,19
3239,16,49,Text,5,Excellent,Hard,12
3240,1,964,Quiz,43,Good,Intermediate,17
3241,3,310,Text,40,Average,Easy,19
3242,17,111,Video,92,Good,Hard,20
3243,15,960,Quiz,93,Poor,Easy,5
3244,7,703,Video,27,Average,Intermediate,15
3245,17,690,Quiz,71,Average,Intermediate,15
3246,11,181,Quiz,60,Poor,Easy,10
3247,15,650,Video,82,Average,Intermediate,19
3248,6,691,Quiz,94,Excellent,Hard,5
3249,10,710,Video,72,Average,Hard,10
3250,7,905,Quiz,78,Poor,Easy,10
3251,13,687,Quiz,21,Good,Intermediate,3
3252,18,859,Video,26,Excellent,Easy,7
3253,6,973,Video,44,Average,Easy,3
3254,16,427,Text,92,Average,Intermediate,1
3255,8,277,Video,20,Excellent,Intermediate,5
3256,14,961,Text,64,Excellent,Intermediate,6
3257,6,581,Text,7,Poor,Intermediate,20
3258,2,142,Video,40,Good,Intermediate,10
3259,12,503,Text,31,Excellent,Intermediate,13
3260,3,15,Text,13,Good,Easy,13
3261,14,336,Quiz,23,Excellent,Easy,20
3262,2,900,Text,92,Excellent,Intermediate,4
3263,16,884,Text,99,Poor,Easy,16
3264,4,492,Text,94,Average,Intermediate,14
3265,10,443,Quiz,73,Good,Easy,13
3266,2,611,Quiz,24,Excellent,Easy,18
3267,15,598,Video,39,Excellent,Hard,15
3268,16,408,Video,10,Poor,Easy,2
3269,1,712,Text,11,Good,Easy,12
3270,5,295,Quiz,34,Average,Easy,3
3271,3,422,Text,26,Poor,Hard,13
3272,12,813,Video,46,Excellent,Hard,4
3273,11,552,Quiz,81,Average,Easy,18
3274,8,377,Text,98,Excellent,Intermediate,15
3275,2,181,Quiz,45,Poor,Easy,4
3276,12,939,Quiz,17,Excellent,Easy,19
3277,2,582,Text,28,Excellent,Intermediate,9
3278,16,157,Text,36,Average,Easy,20
3279,5,325,Quiz,58,Average,Intermediate,14
3280,18,436,Quiz,77,Average,Hard,7
3281,14,190,Video,87,Average,Hard,10
3282,14,712,Text,70,Excellent,Intermediate,10
3283,17,661,Video,54,Poor,Hard,6
3284,2,808,Quiz,30,Good,Easy,4
3285,12,124,Quiz,57,Excellent,Easy,13
3286,4,232,Quiz,15,Average,Intermediate,18
3287,12,496,Video,33,Good,Easy,8
3288,7,834,Video,2,Excellent,Hard,9
3289,8,584,Video,56,Excellent,Intermediate,14
3290,18,181,Video,57,Poor,Hard,11
3291,7,20,Quiz,75,Average,Hard,17
3292,15,130,Video,54,Excellent,Easy,14
3293,18,728,Text,22,Average,Hard,5
3294,6,69,Text,89,Good,Hard,6
3295,1,102,Text,58,Good,Easy,19
3296,6,616,Text,51,Average,Easy,11
3297,16,449,Text,34,Excellent,Hard,17
3298,1,360,Text,53,Average,Easy,19
3299,16,705,Text,30,Average,Intermediate,19
3300,13,839,Quiz,51,Poor,Easy,17
3301,7,458,Video,73,Average,Intermediate,11
3302,11,470,Quiz,30,Excellent,Hard,5
3303,10,604,Text,15,Poor,Intermediate,5
3304,14,373,Video,0,Poor,Easy,16
3305,12,330,Video,6,Average,Easy,13
3306,15,470,Text,28,Excellent,Intermediate,2
3307,12,222,Text,15,Average,Hard,15
3308,2,458,Text,50,Excellent,Intermediate,3
3309,6,553,Quiz,8,Average,Hard,17
3310,17,295,Video,41,Poor,Easy,3
3311,9,601,Quiz,52,Poor,Hard,18
3312,5,106,Text,92,Average,Intermediate,20
3313,7,786,Quiz,59,Excellent,Hard,9
3314,11,903,Video,69,Excellent,Easy,4
3315,15,865,Video,61,Poor,Intermediate,17
3316,13,559,Quiz,82,Poor,Easy,19
3317,10,710,Quiz,24,Good,Intermediate,11
3318,10,687,Video,78,Poor,Hard,2
3319,15,438,Video,35,Good,Easy,12
3320,13,614,Text,78,Average,Intermediate,1
3321,2,912,Video,65,Excellent,Hard,16
3322,6,264,Quiz,97,Poor,Hard,16
3323,7,86,Quiz,42,Poor,Hard,6
3324,10,487,Quiz,93,Poor,Intermediate,8
3325,4,145,Text,59,Poor,Intermediate,15
3326,18,744,Quiz,91,Poor,Intermediate,18
3327,4,294,Text,0,Excellent,Intermediate,2
3328,7,676,Text,2,Poor,Easy,17
3329,4,354,Text,14,Good,Intermediate,4
3330,19,289,Video,92,Excellent,Easy,18
3331,6,737,Quiz,98,Average,Easy,3
3332,13,417,Quiz,4,Poor,Intermediate,15
3333,7,352,Text,65,Good,Easy,19
3334,7,363,Video,92,Poor,Intermediate,1
3335,3,30,Video,16,Poor,Intermediate,12
3336,1,143,Quiz,33,Poor,Intermediate,16
3337,2,992,Video,74,Average,Intermediate,2
3338,19,483,Video,46,Poor,Intermediate,12
3339,18,864,Quiz,15,Excellent,Easy,20
3340,10,377,Text,29,Average,Intermediate,16
3341,15,57,Video,44,Average,Intermediate,5
3342,3,444,Text,9,Excellent,Intermediate,19
3343,1,841,Quiz,71,Average,Easy,2
3344,3,833,Text,93,Poor,Intermediate,12
3345,18,334,Video,57,Poor,Easy,6
3346,5,419,Video,56,Excellent,Hard,17
3347,11,616,Quiz,98,Good,Easy,8
3348,3,3,Quiz,47,Excellent,Hard,11
3349,18,340,Video,20,Average,Easy,2
3350,10,719,Quiz,73,Excellent,Easy,11
3351,5,588,Text,99,Excellent,Easy,7
3352,6,952,Quiz,49,Good,Hard,12
3353,4,232,Quiz,32,Average,Hard,19
3354,13,767,Quiz,57,Excellent,Easy,16
3355,2,760,Quiz,16,Excellent,Intermediate,19
3356,1,564,Video,24,Good,Intermediate,2
3357,4,535,Video,99,Average,Intermediate,18
3358,3,792,Quiz,3,Good,Hard,14
3359,3,24,Video,84,Poor,Intermediate,10
3360,13,269,Quiz,12,Poor,Hard,8
3361,19,726,Text,61,Good,Easy,17
3362,9,888,Video,58,Excellent,Intermediate,1
3363,19,535,Text,74,Poor,Easy,1
3364,2,375,Quiz,65,Poor,Hard,6
3365,15,67,Quiz,13,Excellent,Easy,6
3366,19,67,Quiz,44,Excellent,Intermediate,4
3367,2,36,Text,92,Excellent,Hard,15
3368,19,240,Text,83,Poor,Easy,6
3369,9,410,Text,22,Excellent,Intermediate,4
3370,5,171,Video,79,Average,Hard,14
3371,12,386,Quiz,23,Good,Easy,12
3372,5,777,Quiz,5,Poor,Easy,12
3373,8,729,Video,38,Good,Easy,15
3374,17,312,Video,95,Good,Easy,3
3375,3,112,Video,18,Good,Easy,6
3376,6,753,Quiz,53,Average,Easy,2
3377,6,536,Video,16,Excellent,Intermediate,10
3378,11,105,Quiz,5,Average,Easy,3
3379,3,363,Text,11,Poor,Hard,16
3380,10,239,Text,28,Poor,Hard,17
3381,10,226,Text,26,Excellent,Easy,12
3382,12,388,Quiz,46,Average,Easy,9
3383,18,638,Text,82,Good,Hard,8
3384,7,897,Text,66,Good,Hard,2
3385,19,537,Video,94,Excellent,Intermediate,19
3386,17,430,Text,20,Average,Intermediate,13
3387,7,125,Video,68,Poor,Easy,13
3388,18,28,Text,45,Excellent,Easy,7
3389,8,557,Video,55,Poor,Easy,5
3390,7,780,Text,11,Excellent,Hard,15
3391,2,80,Text,57,Good,Easy,12
3392,4,964,Video,79,Poor,Hard,14
3393,18,156,Text,6,Excellent,Easy,17
3394,19,267,Quiz,93,Average,Hard,8
3395,15,833,Quiz,52,Average,Hard,17
3396,18,883,Text,53,Excellent,Intermediate,10
3397,1,479,Quiz,20,Poor,Easy,10
3398,1,753,Text,5,Average,Intermediate,2
3399,11,640,Video,47,Average,Intermediate,3
3400,10,913,Quiz,92,Good,Hard,13
3401,8,651,Quiz,80,Average,Hard,13
3402,3,594,Video,6,Poor,Intermediate,20
3403,17,461,Text,70,Average,Easy,19
3404,7,59,Text,25,Good,Hard,10
3405,7,12,Video,97,Poor,Easy,4
3406,1,489,Quiz,29,Excellent,Easy,9
3407,15,937,Quiz,41,Average,Intermediate,6
3408,13,372,Video,94,Good,Intermediate,20
3409,12,189,Text,24,Good,Easy,4
3410,15,936,Video,56,Average,Intermediate,6
3411,16,849,Video,18,Good,Intermediate,13
3412,12,522,Quiz,70,Good,Easy,20
3413,2,675,Text,23,Poor,Easy,4
3414,17,724,Text,89,Poor,Easy,7
3415,6,373,Text,99,Poor,Easy,9
3416,17,921,Text,35,Excellent,Hard,11
3417,7,153,Text,24,Excellent,Hard,17
3418,3,560,Video,22,Good,Intermediate,3
3419,4,129,Quiz,97,Poor,Easy,9
3420,16,463,Quiz,41,Average,Intermediate,6
3421,3,123,Video,57,Good,Intermediate,20
3422,5,964,Quiz,5,Poor,Intermediate,15
3423,5,280,Quiz,75,Poor,Intermediate,16
3424,19,989,Quiz,24,Average,Intermediate,5
3425,6,936,Quiz,41,Poor,Intermediate,17
3426,1,342,Quiz,92,Poor,Hard,7
3427,19,900,Video,59,Poor,Hard,16
3428,4,386,Text,71,Average,Intermediate,14
3429,2,793,Text,16,Average,Easy,1
3430,11,422,Video,66,Excellent,Intermediate,9
3431,8,658,Quiz,54,Poor,Hard,15
3432,12,337,Video,41,Poor,Hard,8
3433,2,102,Video,64,Poor,Easy,9
3434,19,776,Text,64,Average,Hard,6
3435,12,429,Video,84,Excellent,Hard,7
3436,8,209,Video,48,Excellent,Easy,7
3437,15,755,Quiz,88,Average,Hard,2
3438,2,428,Quiz,58,Poor,Hard,13
3439,1,738,Video,38,Excellent,Intermediate,9
3440,19,963,Quiz,52,Good,Easy,14
3441,3,502,Quiz,3,Good,Intermediate,9
3442,8,735,Video,56,Average,Intermediate,3
3443,1,248,Quiz,21,Poor,Intermediate,7
3444,8,875,Text,23,Poor,Hard,3
3445,4,667,Quiz,45,Good,Hard,10
3446,19,631,Video,52,Average,Hard,1
3447,13,55,Quiz,74,Poor,Intermediate,5
3448,11,885,Quiz,59,Excellent,Easy,19
3449,9,532,Video,16,Average,Intermediate,2
3450,6,111,Video,33,Average,Intermediate,5
3451,2,677,Text,33,Average,Hard,12
3452,16,916,Text,22,Average,Easy,9
3453,8,142,Text,24,Good,Hard,5
3454,3,116,Text,59,Good,Intermediate,15
3455,10,303,Text,53,Poor,Intermediate,2
3456,15,686,Quiz,28,Poor,Easy,7
3457,6,83,Text,26,Good,Easy,8
3458,7,365,Text,61,Excellent,Easy,7
3459,16,538,Quiz,53,Average,Hard,7
3460,10,807,Video,36,Good,Intermediate,1
3461,15,473,Quiz,85,Good,Easy,8
3462,10,397,Quiz,2,Good,Hard,20
3463,19,191,Quiz,3,Average,Easy,16
3464,9,232,Quiz,81,Average,Intermediate,3
3465,8,4,Quiz,47,Excellent,Intermediate,9
3466,9,134,Quiz,15,Good,Hard,18
3467,8,965,Text,87,Poor,Intermediate,6
3468,8,644,Text,88,Excellent,Intermediate,17
3469,4,451,Text,27,Good,Hard,14
3470,18,181,Text,94,Excellent,Easy,7
3471,9,483,Text,71,Poor,Easy,1
3472,4,647,Quiz,75,Excellent,Hard,3
3473,18,51,Video,36,Excellent,Intermediate,18
3474,4,961,Text,45,Average,Hard,9
3475,2,269,Text,57,Excellent,Intermediate,14
3476,13,755,Text,19,Excellent,Hard,9
3477,17,264,Text,24,Average,Easy,1
3478,12,350,Quiz,53,Excellent,Hard,3
3479,14,62,Video,59,Poor,Easy,6
3480,5,339,Text,79,Poor,Hard,7
3481,18,262,Text,5,Excellent,Easy,10
3482,11,237,Text,29,Average,Easy,12
3483,16,171,Quiz,33,Good,Intermediate,17
3484,2,760,Video,96,Average,Intermediate,12
3485,11,894,Quiz,69,Good,Intermediate,7
3486,2,162,Video,82,Poor,Easy,11
3487,7,852,Video,62,Good,Hard,17
3488,11,277,Video,39,Good,Hard,7
3489,18,546,Video,79,Average,Hard,12
3490,17,430,Quiz,46,Poor,Intermediate,16
3491,11,421,Video,29,Good,Hard,10
3492,16,4,Video,22,Average,Intermediate,14
3493,14,444,Quiz,17,Excellent,Easy,3
3494,4,791,Text,67,Average,Hard,20
3495,17,420,Text,37,Poor,Intermediate,14
3496,19,936,Text,10,Poor,Intermediate,7
3497,14,681,Quiz,92,Poor,Hard,20
3498,10,334,Video,13,Good,Easy,13
3499,5,451,Quiz,21,Average,Easy,10
3500,10,492,Quiz,1,Poor,Intermediate,15
3501,17,892,Text,50,Good,Easy,1
3502,6,655,Text,80,Average,Hard,19
3503,3,410,Video,6,Good,Intermediate,13
3504,6,768,Quiz,10,Good,Hard,14
3505,1,429,Quiz,40,Average,Easy,11
3506,11,258,Quiz,71,Poor,Easy,15
3507,5,308,Text,84,Excellent,Intermediate,7
3508,2,694,Video,14,Good,Hard,2
3509,13,574,Text,33,Good,Easy,9
3510,12,395,Quiz,55,Excellent,Easy,15
3511,10,335,Text,21,Poor,Hard,3
3512,9,930,Video,48,Poor,Intermediate,12
3513,9,425,Text,82,Good,Easy,12
3514,1,228,Quiz,76,Poor,Easy,12
3515,4,734,Text,41,Poor,Easy,17
3516,15,181,Video,68,Good,Intermediate,19
3517,3,957,Text,2,Average,Intermediate,17
3518,19,946,Quiz,23,Poor,Easy,3
3519,6,849,Quiz,77,Good,Intermediate,13
3520,3,623,Quiz,11,Poor,Hard,7
3521,4,471,Video,92,Good,Intermediate,6
3522,7,309,Video,9,Excellent,Intermediate,16
3523,1,646,Quiz,33,Good,Intermediate,20
3524,4,833,Text,32,Good,Hard,12
3525,8,147,Video,45,Good,Hard,19
3526,7,686,Quiz,15,Good,Hard,12
3527,14,539,Quiz,32,Poor,Hard,15
3528,10,534,Quiz,45,Good,Intermediate,2
3529,5,480,Quiz,92,Average,Easy,13
3530,17,407,Video,13,Average,Hard,14
3531,14,126,Video,93,Good,Hard,13
3532,17,947,Text,26,Good,Intermediate,4
3533,3,681,Text,54,Poor,Intermediate,16
3534,4,958,Video,5,Excellent,Easy,12
3535,8,482,Quiz,6,Average,Hard,4
3536,16,859,Text,95,Average,Hard,13
3537,5,645,Text,82,Average,Easy,18
3538,2,360,Video,54,Poor,Easy,2
3539,17,848,Quiz,99,Average,Intermediate,15
3540,13,730,Video,75,Poor,Easy,13
3541,12,710,Quiz,46,Average,Intermediate,14
3542,1,748,Quiz,40,Average,Easy,8
3543,11,658,Text,90,Average,Intermediate,3
3544,19,733,Video,92,Excellent,Easy,4
3545,10,696,Video,35,Average,Easy,12
3546,1,867,Text,68,Good,Easy,7
3547,7,65,Text,5,Good,Easy,14
3548,19,289,Quiz,8,Excellent,Hard,6
3549,2,308,Video,38,Good,Hard,20
3550,17,991,Text,43,Average,Hard,7
3551,11,447,Video,65,Average,Easy,6
3552,16,342,Video,0,Poor,Intermediate,1
3553,14,278,Text,41,Excellent,Hard,8
3554,1,89,Video,47,Poor,Easy,3
3555,12,683,Video,80,Poor,Intermediate,18
3556,15,693,Video,17,Average,Hard,1
3557,1,850,Video,41,Good,Hard,7
3558,14,567,Quiz,53,Excellent,Hard,2
3559,15,334,Quiz,56,Excellent,Intermediate,11
3560,3,908,Video,79,Good,Intermediate,5
3561,1,869,Text,69,Average,Easy,1
3562,8,966,Video,62,Poor,Intermediate,4
3563,7,448,Video,74,Poor,Intermediate,20
3564,4,421,Video,60,Excellent,Intermediate,20
3565,19,174,Quiz,97,Excellent,Hard,20
3566,19,14,Text,78,Poor,Hard,9
3567,6,207,Quiz,58,Average,Intermediate,19
3568,16,930,Quiz,66,Average,Hard,10
3569,6,501,Quiz,1,Good,Easy,6
3570,15,419,Video,78,Average,Easy,17
3571,18,12,Quiz,69,Poor,Easy,14
3572,6,532,Quiz,49,Poor,Easy,7
3573,5,542,Text,94,Excellent,Hard,13
3574,19,364,Video,41,Good,Intermediate,11
3575,17,280,Text,28,Excellent,Hard,14
3576,9,119,Text,19,Average,Easy,2
3577,2,660,Video,89,Excellent,Hard,6
3578,18,398,Video,6,Excellent,Intermediate,8
3579,16,668,Video,6,Excellent,Intermediate,2
3580,3,514,Video,67,Excellent,Easy,18
3581,12,156,Video,88,Average,Hard,16
3582,16,676,Text,76,Good,Hard,15
3583,4,220,Video,93,Good,Intermediate,2
3584,7,912,Text,61,Average,Hard,13
3585,1,416,Quiz,98,Average,Hard,3
3586,7,585,Video,67,Good,Intermediate,3
3587,15,631,Video,9,Excellent,Easy,10
3588,3,721,Quiz,25,Average,Easy,17
3589,4,288,Text,74,Excellent,Hard,11
3590,9,588,Text,38,Average,Hard,16
3591,16,635,Video,8,Good,Intermediate,20
3592,6,271,Quiz,47,Average,Hard,9
3593,4,249,Video,53,Average,Hard,8
3594,13,620,Text,67,Good,Easy,11
3595,3,526,Text,53,Average,Hard,16
3596,8,405,Video,23,Excellent,Easy,3
3597,11,489,Quiz,84,Good,Intermediate,15
3598,10,994,Text,78,Poor,Hard,20
3599,15,828,Video,3,Excellent,Easy,16
3600,6,320,Quiz,22,Good,Easy,20
3601,16,200,Video,94,Good,Intermediate,15
3602,12,171,Video,15,Average,Easy,1
3603,19,83,Video,48,Excellent,Easy,14
3604,11,886,Text,93,Average,Hard,20
3605,11,769,Quiz,50,Excellent,Intermediate,8
3606,18,17,Video,96,Poor,Hard,19
3607,10,416,Video,41,Excellent,Intermediate,2
3608,2,354,Text,30,Average,Easy,4
3609,7,426,Video,69,Average,Hard,15
3610,18,179,Text,21,Poor,Intermediate,5
3611,18,188,Text,40,Excellent,Intermediate,9
3612,14,336,Video,10,Good,Intermediate,7
3613,7,721,Text,80,Poor,Hard,10
3614,12,309,Quiz,57,Excellent,Easy,19
3615,9,960,Quiz,95,Good,Easy,15
3616,3,865,Quiz,95,Good,Hard,14
3617,6,193,Video,44,Average,Intermediate,13
3618,18,495,Video,78,Excellent,Easy,19
3619,6,369,Text,26,Good,Hard,8
3620,18,20,Quiz,21,Average,Hard,6
3621,5,253,Video,15,Excellent,Easy,14
3622,11,993,Quiz,67,Average,Intermediate,18
3623,13,295,Text,12,Good,Easy,7
3624,4,45,Video,27,Good,Intermediate,16
3625,4,440,Quiz,83,Good,Intermediate,2
3626,19,205,Video,41,Poor,Intermediate,14
3627,16,181,Quiz,70,Average,Hard,10
3628,1,479,Text,44,Excellent,Easy,16
3629,18,547,Text,61,Good,Hard,10
3630,14,241,Text,69,Excellent,Intermediate,13
3631,13,273,Quiz,49,Excellent,Intermediate,19
3632,14,973,Video,5,Excellent,Easy,16
3633,14,233,Quiz,45,Poor,Easy,1
3634,14,237,Quiz,99,Average,Hard,5
3635,3,763,Text,24,Good,Hard,18
3636,17,768,Text,50,Poor,Intermediate,11
3637,1,865,Quiz,46,Average,Easy,18
3638,15,988,Text,86,Good,Easy,7
3639,5,679,Video,68,Poor,Easy,11
3640,1,812,Text,19,Good,Easy,14
3641,7,933,Text,54,Poor,Intermediate,10
3642,13,652,Video,22,Good,Intermediate,1
3643,17,269,Text,70,Average,Easy,20
3644,11,637,Text,91,Average,Easy,1
3645,4,400,Quiz,68,Poor,Easy,11
3646,10,27,Text,76,Average,Intermediate,6
3647,11,135,Video,26,Average,Hard,11
3648,18,991,Video,62,Poor,Easy,13
3649,11,322,Video,75,Good,Hard,15
3650,12,8,Video,24,Average,Intermediate,14
3651,7,734,Video,79,Average,Intermediate,18
3652,6,986,Text,16,Excellent,Intermediate,1
3653,19,687,Video,73,Good,Hard,10
3654,1,797,Quiz,90,Excellent,Intermediate,2
3655,12,554,Quiz,44,Excellent,Intermediate,2
3656,10,91,Text,82,Average,Hard,17
3657,1,197,Video,82,Excellent,Easy,20
3658,18,807,Quiz,70,Good,Hard,14
3659,7,882,Quiz,34,Excellent,Easy,8
3660,11,644,Quiz,41,Good,Hard,13
3661,14,346,Quiz,21,Good,Intermediate,1
3662,19,553,Quiz,77,Average,Easy,7
